text,dim_1,dim_2,group_size,group_texts,group_min_sim,cluster,most_frequent,cluster_name
group_299,0.11817717935848729,-0.4472284439119273,3,,0.8003631771787973,2,backwards,Deprivation
group_300,-0.16178388703677893,1.0560543262429163,11,,0.7696906845739748,2,helplessness,Deprivation
group_301,-0.31437291861017747,1.5097728330029696,16,,0.7584140525836508,1,depressing,Emotional Distress
group_302,0.3774377677367957,-0.4583133662073111,8,,0.7648812767879674,2,forever,Deprivation
group_303,-0.46437909442530934,0.8293918628102592,4,,0.7809788906243658,2,disappointing loved ones,Deprivation
group_304,0.8331622854348674,-1.0784922851098941,13,,0.7592981036402211,3,improvement,Competitive loss
group_305,-0.40943905778453793,1.4136042152882395,2,,0.7667487575420568,1,bleaked,Emotional Distress
group_306,1.1103256438554017,2.5713255302226634,28,,0.745951577947751,4,loss,Mourning
group_307,1.6071019296944926,-0.02178477027978852,3,,0.7459919328028999,4,negative or positive,Mourning
group_308,0.15100805268477288,1.5458115319632397,2,,0.7961962827108366,1,dread,Emotional Distress
group_309,2.5785978478679024,1.0244410249219431,48,,0.8128001351607914,4,friendship,Mourning
group_310,1.8451837216875182,0.2823966825076918,1,,0.9999999932921207,4,dependent,Mourning
group_311,-2.6001434356573863,-3.2013783311725916,3,,0.7535860659205406,5,financial impact,Financial
group_312,0.8761456804752454,0.16210158255930873,9,,0.7510368468569144,4,acceptance,Mourning
group_313,1.9527127059947138,-0.10123296783116685,3,,0.7608340345519743,4,enjoyment,Mourning
group_314,2.03922644997342,-2.325053918141304,27,,0.7588600678232531,3,did not win,Competitive loss
group_315,1.7201757572224938,-1.8499673465621354,7,,0.7580038008646706,3,not first,Competitive loss
group_316,0.5870312544631539,-1.138605464550761,13,,0.8121236204003672,3,try again,Competitive loss
group_317,0.07350696946081553,0.5724041798385131,5,,0.7921148705346093,2,quitting,Deprivation
group_318,-0.0401476213868162,1.7297391677811604,13,,0.753345546283828,1,feeling sad,Emotional Distress
group_319,2.6762277185936862,-2.670800632716051,5,,0.7555248399271677,3,failed baseball team,Competitive loss
group_320,0.3808013891890283,1.5626792998419412,3,,0.8005393808875227,1,disappointed in oneself,Emotional Distress
group_321,-2.9330268397749153,-2.959592228824216,4,,0.771699869971204,5,financial collapse,Financial
group_322,1.4285605847893148,1.4818534547789826,33,,0.765776919951878,4,memories,Mourning
group_323,-2.0675598899669314,-3.4091600102450905,11,,0.7900567141921145,5,cost,Financial
group_324,-1.9905442359987044,-3.4377732846367506,3,,0.871976227245125,5,expensive,Financial
group_325,-1.6809319131778586,-2.786852579921032,2,,0.9999999932921207,5,good deal,Financial
group_326,-2.34776354789189,-3.387184961159205,3,,0.7931744455976588,5,inflation,Financial
group_327,-0.8977442183369503,0.20984920622847408,1,,1,2,poor quality,Deprivation
group_328,0.17627533974230528,2.4650009034185003,3,,0.7855550599141701,1,bleeding from injury,Emotional Distress
group_329,1.70902216600347,1.0261715184838995,4,,0.7599720582427617,4,government distrust,Mourning
group_330,-0.6871688941656567,0.19640987436689966,13,,0.7625329236004901,2,disappointing,Deprivation
group_331,-0.04849491954257637,-2.0978292783884918,3,,0.7449426519709841,5,loss of prestige,Financial
group_332,-2.3821424050586977,-0.32842305255624904,18,,0.7557030873318507,7,something is gone,Inaccessibility
group_333,1.800748866438514,-1.6145210820858025,17,,0.7562478645467705,3,second,Competitive loss
group_334,0.2971364633021808,1.247531759880765,5,,0.7514024252405042,1,cope,Emotional Distress
group_335,0.29043659298139823,0.26124542445171806,10,,0.7560728513108554,2,unexpected,Deprivation
group_336,-0.3480927239606231,1.4470483784337231,31,,0.7458680579140284,1,unhappy,Emotional Distress
group_337,-0.31622105216462293,-0.9247362154781066,5,,0.7678040571582857,2,insufficient skill,Deprivation
group_338,-0.6987390049681848,-0.00394650327697299,14,,0.7555365472220618,2,incompetent,Deprivation
group_339,-1.1958367302075767,0.31464938200637066,1,,1,2,downgrade,Deprivation
group_340,0.014570118729206688,0.14379579667054154,5,,0.7472227956253692,2,stuck,Deprivation
group_341,-1.9046936787957605,0.7430197506599601,4,,0.7729701730280405,6,fire,Material deprivation
group_342,0.7880431148959399,1.0741449000090206,22,,0.7476540058115348,1,loss of respect,Emotional Distress
group_343,0.16703276943881643,-1.1324753202975328,61,,0.7653116705604829,5,loss of time,Financial
group_344,1.3053527084659315,-0.8642824110526205,15,,0.7559352794621021,3,lesson,Competitive loss
group_345,0.2820190455505789,1.5259578846213846,9,,0.7593528691578177,1,discomfort,Emotional Distress
group_346,-2.444874281767765,-2.3817733743719565,6,,0.7624250525373198,5,depletion of value,Financial
group_347,-1.8852264827897958,-2.0650916848265197,4,,0.7777191965552401,5,investment worth less,Financial
group_348,-0.24304990668449497,-1.037100498020332,6,,0.7550234520806285,2,negative result,Deprivation
group_349,1.8041651004965222,1.267890506562336,22,,0.7495627432298504,4,betrayal of trust,Mourning
group_350,-0.47478208541547806,0.9747890808838756,2,,1,2,privation,Deprivation
group_351,-0.8430448966706764,-0.2620388008658062,2,,0.7812555760569195,2,shrinkage,Deprivation
group_352,-0.6522349943374341,0.5493474313825034,4,,0.7456353552400343,2,undone,Deprivation
group_353,2.8419236572203843,2.5090688629294813,8,,0.7564445655163075,4,lost family respect,Mourning
group_354,3.1036497728677164,1.7145067049090605,44,,0.7670055758590575,4,ended the relationship,Mourning
group_355,-2.8942740506062163,2.649911844403064,77,,0.7682653606891932,6,pet loss,Material deprivation
group_356,0.8730975352908286,1.2382202396883795,22,,0.7587259231861486,1,loss of identity,Emotional Distress
group_357,0.15986826987797545,0.9238331283060869,5,,0.7644093636420655,2,less freedom,Deprivation
group_358,-2.3991188338416203,-2.4091404420052136,3,,0.7589874761517604,5,lost refund revenue,Financial
group_359,0.9388331119022957,1.3198982116377524,5,,0.7972315810758346,1,lower self esteem,Emotional Distress
group_360,1.5478323535535394,3.294976194104494,14,,0.7644349457617612,4,dead,Mourning
group_361,0.09988720256211855,-0.5098509926551584,2,,0.77018533410679,2,cant get back,Deprivation
group_362,-0.8521270662504278,0.5738676485644522,2,,1,2,severed,Deprivation
group_363,1.0013987345725008,-1.2130306342035788,36,,0.7453295591261917,3,opportunity,Competitive loss
group_364,1.4515997555084843,0.044199281104685406,9,,0.8407136334514064,4,determination,Mourning
group_365,1.9011248629602413,-1.5011423398315045,2,,0.8042807133454448,3,popularity,Competitive loss
group_366,1.1695022594608606,0.4112872101056695,16,,0.7738184143395985,4,sacrifice,Mourning
group_367,2.348028199320443,-2.112260717310617,8,,0.8086215070174243,3,fight,Competitive loss
group_368,1.1364961844506682,-0.7544122430025876,5,,0.7605598462891303,3,learn from failure,Competitive loss
group_369,-2.8767435561246404,-3.0001239172891867,11,,0.7988334585131056,5,bankruptcy,Financial
group_370,0.7580975838010461,-0.09629337586875955,15,,0.7568353196283317,3,challenge,Competitive loss
group_371,1.0476412958873158,-0.26730472820221324,3,,0.7973909846579051,3,future,Competitive loss
group_372,2.661519817403941,3.341010435269731,17,,0.7469228940634571,4,mom,Mourning
group_373,2.622232542684113,2.7569846486322467,20,,0.7441779413712899,4,dad,Mourning
group_374,0.9170880205523122,1.9871841236660415,2,,0.8423705219765694,1,solemn,Emotional Distress
group_375,0.5840783747527298,0.11183557571193048,16,,0.750137402540753,2,giving up,Deprivation
group_376,-1.0305259169663845,0.8167777212950342,3,,0.7853806419676346,2,down and out,Deprivation
group_377,-2.0074240266105132,0.7330416533742053,8,,0.7716322308121638,6,house fire,Material deprivation
group_378,1.9131070137509973,3.2986981423843447,1,,0.9999999932921207,4,murdered person,Mourning
group_379,-2.958704897217873,2.628559847892493,3,,0.8383834261093547,6,animal running away,Material deprivation
group_380,-0.8052789232053789,0.9455459050135803,3,,0.7516153423362267,2,bad business,Deprivation
group_381,2.7805868515000096,-0.23419021508360055,2,,0.7716645568124669,3,harris,Competitive loss
group_382,0.9577170644827129,-1.5115183958808691,15,,0.7582234391565512,3,opportunities,Competitive loss
group_383,-1.8451911861722532,-0.4324306257076952,10,,0.7581929701200676,7,housing,Inaccessibility
group_384,1.117854225616162,-0.38866446017366774,1,,1,3,fomo,Competitive loss
group_385,0.726030606237501,0.3297219649687633,2,,0.8254181125901858,2,unbelievable,Deprivation
group_386,1.1304155809586771,0.5806576222765147,5,,0.7427619417135813,4,personal growth,Mourning
group_387,1.3200476811505515,-0.3187175607991735,6,,0.7605978068096627,3,need,Competitive loss
group_388,-1.4809000081055317,1.068820465249456,21,,0.7512414576776264,2,destruction,Deprivation
group_389,0.8324892538197818,-0.45154384534975134,7,,0.7924451081143988,3,starting over,Competitive loss
group_390,1.6724197461341717,-1.4282367728631695,1,,1,3,judged,Competitive loss
group_391,-2.759417400717084,2.8040889547762053,13,,0.7746794212304382,6,my dog,Material deprivation
group_392,-1.859592993366852,-0.36351942986696545,11,,0.7782828154896413,7,house,Inaccessibility
group_393,-0.3097912103248547,-1.1130239752386784,2,,0.7634095196935677,2,cost ineffective,Deprivation
group_394,-0.7818634096205503,-0.24313230615479878,24,,0.7523466958349546,2,decrease,Deprivation
group_395,-0.48805899793893637,-1.0448101071332698,4,,0.7424924514409393,2,missed the mark,Deprivation
group_396,1.6529590130222183,-0.6077931284967997,3,,0.7723893717550598,3,creative,Competitive loss
group_397,1.5320421351234714,-0.5750157463071004,1,,0.9999999932921207,3,innovation,Competitive loss
group_398,2.400342514113625,-0.43124301659700387,1,,1,3,collaboration,Competitive loss
group_399,2.159628126828408,2.846190353829003,12,,0.793874401488986,4,lost my son,Mourning
group_400,2.423747857374976,2.831492886755299,19,,0.7422837915816032,4,parental loss,Mourning
group_401,3.150333454537178,2.2414223539016755,7,,0.7976222120734631,4,lost my husband,Mourning
group_402,2.6107109337532983,1.7299614853094503,87,,0.7477131823753751,4,losing a friend,Mourning
group_403,2.9055302537390544,2.810243669512719,29,,0.7466678081126981,4,family member,Mourning
group_404,1.6823753289815095,0.16936524169131645,6,,0.7432187601670148,4,strength,Mourning
group_405,-1.1277922432118999,0.6299374311345765,13,,0.7668535774497145,2,down,Deprivation
group_406,-0.39664971228548873,2.0391600964527736,3,,0.7933347115039004,1,beaten,Emotional Distress
group_407,-1.1107143944005766,-0.4126287465789075,7,,0.7440914423165721,2,loss of resources,Deprivation
group_408,2.65234973335182,1.5160654682455688,10,,0.7723298432258124,4,broken friendship,Mourning
group_409,-0.41165163270690297,-0.20251482641156476,13,,0.803492234291822,2,abandonment,Deprivation
group_410,-0.4647632112999427,1.4382845693292823,20,,0.7707148176865265,1,annoyance,Emotional Distress
group_411,0.16463465988472334,0.6034765779105064,16,,0.8108229614034497,2,struggle,Deprivation
group_412,2.1931835802289172,-0.8030259514987693,3,,0.7579209820493056,3,community,Competitive loss
group_413,1.8412327018725125,2.71695302192723,1,,0.9999999932921207,4,respecting the lost,Mourning
group_414,0.9325998807736404,1.1687485413928935,20,,0.7932688559253296,1,my mind,Emotional Distress
group_415,2.4732908357485948,0.7569233720080205,3,,0.7439540878771264,4,lover,Mourning
group_416,0.6467090548822497,3.127220473824006,1,,1,4,patients,Mourning
group_417,-0.5465267118224406,-0.6812582009159913,5,,0.7691874450299837,2,shortfall,Deprivation
group_418,-0.24263428741029444,0.49331471896165413,2,,0.7813558116491266,2,deterrent,Deprivation
group_419,1.475407360833757,3.0913579649620524,22,,0.760413133150826,4,loss of life,Mourning
group_420,0.9293022256782986,1.2438036266367707,3,,0.78919788395781,1,losing experiences,Emotional Distress
group_421,0.5141502266585941,0.8455297080451113,4,,0.7721056037038129,2,losing personal space,Deprivation
group_422,0.9285505738834408,0.23988587273244288,1,,1,4,past tense only,Mourning
group_423,1.0151733236670901,1.835413035106999,5,,0.7875322647371893,1,emotional support,Emotional Distress
group_424,-0.1417291620510355,-0.9915916742616557,4,,0.7917559605352055,2,falling short,Deprivation
group_425,-1.0917511499272612,-0.9503936427638989,14,,0.74703578341842,7,got lost,Inaccessibility
group_426,1.589059948941459,3.4019307009403215,2,,0.80234793573934,4,killed soldiers,Mourning
group_427,1.2609513830414474,-3.3217268524757815,23,,0.7702131203807232,3,lottery,Competitive loss
group_428,1.6397196661265463,-0.6822898789064425,15,,0.758677673878313,3,material,Competitive loss
group_429,1.550142322012334,1.902532224597425,9,,0.782171538745536,4,lost childhood innocence,Mourning
group_430,1.2644638982151795,1.4328064481851883,28,,0.7736905218781165,4,memory,Mourning
group_431,1.6610282139411179,-0.15968214560534905,5,,0.7550151492649534,3,ability,Competitive loss
group_432,1.3069782695979983,0.40311540259596934,9,,0.8481157662737386,4,independence,Mourning
group_433,2.727479809905159,0.1336378140092268,6,,0.796238604163071,4,politics,Mourning
group_434,-3.084830856401445,-3.0821906494381572,5,,0.8062396950648105,5,financial downturn,Financial
group_435,-2.1305584045927164,-0.4704420333784312,1,,0.9999999932921207,7,cannot be recovered,Inaccessibility
group_436,0.881861675476191,1.914569175371588,6,,0.7507371551918508,1,emotional disconnection,Emotional Distress
group_437,-0.8129742803695045,0.19389816914473224,15,,0.7947968736641895,2,weak,Deprivation
group_438,2.0497168056080315,-0.4559206761000927,2,,1,3,beat,Competitive loss
group_439,1.1957481341236682,-3.4368192897971053,33,,0.7463393135416279,3,gambling loss,Competitive loss
group_440,-3.049447762638801,-2.6874170318920885,70,,0.7761314782625658,5,stock market loss,Financial
group_441,-0.3983218631594724,1.5399284137880755,11,,0.7958516548816568,1,annoyed,Emotional Distress
group_442,-0.0054545164380191136,1.5164101834234978,25,,0.757020290766606,1,feeling down,Emotional Distress
group_443,2.092172038594548,1.6795763112066644,13,,0.7581882522910315,4,moving on,Mourning
group_444,-0.0962391659008975,0.5969241175662171,4,,0.7643404632421601,2,apathy,Deprivation
group_445,1.8665552855948686,-2.3612213954294403,6,,0.7752523862645602,3,competitive,Competitive loss
group_446,1.5030674804313504,0.05269064587460165,3,,0.7719123743469796,4,aggressive,Mourning
group_447,1.806346799008527,-0.11669502676754734,2,,0.7527074744183999,3,smart,Competitive loss
group_448,0.6753066052933254,-0.2441603326566489,4,,0.7583006787890537,3,finality,Competitive loss
group_449,1.2057011184663693,-3.454896621240191,100,,0.7512005635131729,3,lost a bet,Competitive loss
group_450,1.0142404370216869,1.9109594870422257,3,,0.7976670466173976,1,emotional attachment,Emotional Distress
group_451,-0.6934723280997491,0.42031503986418406,5,,0.7898805387755281,2,bad decision,Deprivation
group_452,-1.3839362816875362,0.7415451591031699,6,,0.7900208765956683,6,hole,Material deprivation
group_453,1.4082748288924358,2.23222688759375,3,,0.7920595200457032,4,old,Mourning
group_454,1.2289109464583021,-0.3856685205216325,3,,0.7567422585150276,3,curiosity,Competitive loss
group_455,0.582254721881268,1.150319885205556,13,,0.7428614883917216,1,lost my mind,Emotional Distress
group_456,-2.473092763304117,0.12295883116201262,7,,0.7664962949175191,7,loss of food,Inaccessibility
group_457,0.38213704047257435,0.971776451006157,5,,0.7560276373197556,2,i loss myself,Deprivation
group_458,2.2593813769832725,-2.276582444514294,7,,0.7624353879402539,3,being bested,Competitive loss
group_459,1.8270405917412995,-2.175410999191895,6,,0.747523226421102,3,competitions,Competitive loss
group_460,-2.5446441587811943,-3.288679561076644,8,,0.7802156793534236,5,interest,Financial
group_461,-0.04321294475476736,-0.0020206649588569853,3,,0.7785990980124868,2,stop,Deprivation
group_462,-1.0300271343701957,-0.5760139975411891,7,,0.7757467380980205,7,shortage,Inaccessibility
