StartDate,EndDate,duration_sec,prolific_id,loss3_win6,loss4_win6,loss5_win6,loss6_win6,loss7_win6,loss8_win6,loss9_win6,risk_question,age,gender,response_self_describe,highest_education,employement_status,IA usage,Data usage,why_not_usage,feedback,PROLIFIC_PID,association_1,association_2,association_3,association_4,association_5,situation_1,situation_2,situation_3,situation_4,situation_5,first_block,wording,gender_clean
2024-07-23 16:33:16,2024-07-23 16:38:07,290,66341aa2ba380c734a4bbf24,Accept,Reject,Reject,Reject,Reject,Reject,Reject,5,50,Female,NA,"Some college, but no degree",Working full-time,No,Yes,NA,NA,66341aa2ba380c734a4bbf24,setback,sadness,having to compensate,feeling like I can't catch up,failure,I had to move out of my own apartment.,My job is cutting hours and I've lost some pay.,I lost my umbrella. I have no idea where it is.,A plant that I really loved is dead.,I have lost connection to certain family members more than before.,situations,loss,Female
2024-07-23 16:31:42,2024-07-23 16:38:32,409,663522bff56420355432f0bc,Accept,Accept,Accept,Reject,Reject,Reject,Reject,2,23,Male,NA,High school diploma or GED,Working full-time,No,Yes,NA,Was somewhat confused on the first part. Hope my answers were what you were looking for.,663522bff56420355432f0bc,Death of family,Loss of item,Loss of relationship,Loss of job,Loss of self,Grandma passed away,Painting was destroyed,Lost a good friendship,Lost a pet,Lost a promotion,associations,loss,Male
2024-07-23 16:34:02,2024-07-23 16:38:37,275,590fbd5b4e83da0001b6fbbc,Accept,Accept,Accept,Reject,Reject,Reject,Reject,7,45,Male,NA,Bachelor’s degree,Working full-time,Yes,Yes,NA,NA,590fbd5b4e83da0001b6fbbc,hurt,pain,sadness,depressed,scorned,I lost some crypto.,I lost a friend.,I lost a coworker.,I lost a family member.,I lost my pet fish.,situations,loss,Male
2024-07-23 16:33:52,2024-07-23 16:38:49,297,5798e5674a84da00014c652b,Accept,Accept,Reject,Reject,Reject,Reject,Reject,9,50,Female,NA,High school diploma or GED,Working full-time,No,Yes,NA,NA,5798e5674a84da00014c652b,fear,shame,heartbreak,disappointment,hurt,home,health,good credit score,financial health,hope,situations,loss,Female
2024-07-23 16:33:57,2024-07-23 16:39:15,317,6647aa59962c2442c90a8bf5,Accept,Accept,Reject,Reject,Reject,Reject,Reject,8,43,Female,NA,Bachelor’s degree,Unemployed and looking for work,No,Yes,NA,NA,6647aa59962c2442c90a8bf5,failure,death,not succeeding,not winning,trying my best,loss of a parent,losing in competitive sports,losing at gambling,losing in card games,losing during board game play,associations,loss,Female
2024-07-23 16:35:23,2024-07-23 16:39:17,233,5e328d9f7c47e424bdb304a9,Reject,Reject,Reject,Reject,Reject,Reject,Reject,7,25,Male,NA,"Some college, but no degree",Working part-time,No,Yes,NA,NA,5e328d9f7c47e424bdb304a9,Death,Breakups,Getting fired,Being homeless,Falling out with a friend,Becoming homeless,Losing a job,Losing friends,Mental health issues,Losing a pet,associations,loss,Male
2024-07-23 16:35:59,2024-07-23 16:39:19,200,62e174454a461d00781acfe1,Accept,Reject,Reject,Reject,Reject,Reject,Reject,3,25,Female,NA,Bachelor’s degree,Working full-time,No,Yes,NA,NA,62e174454a461d00781acfe1,death,relationships,spirit,sadness,emotional,ended a relationship,lost contact with a friend,lost money,lost a loved one,lost my sense of self,associations,loss,Female
2024-07-23 16:36:04,2024-07-23 16:40:56,292,665c69cf0bf7190c2e8b988a,Accept,Accept,Accept,Accept,Reject,Reject,Reject,5,42,Female,NA,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Unemployed and looking for work,No,Yes,NA,NA,665c69cf0bf7190c2e8b988a,Lonely,Limited,Stressful,Frustrating,Instability,Friends,Job,Health,Independence,Money,situations,loss,Female
2024-07-23 16:37:14,2024-07-23 16:41:14,240,668974fc52a01d16fe55b01d,Accept,Reject,Accept,Accept,Accept,Reject,Reject,8,32,Female,NA,Associates or technical degree,Working part-time,No,Yes,NA,NA,668974fc52a01d16fe55b01d,death,misplace,end,over,finish,death or a family member,lost a necklace,lost a game,lost my cool,finished a good book,associations,loss,Female
2024-07-23 16:38:19,2024-07-23 16:41:36,197,5d59d1c4f6a63300198681e8,Reject,Reject,Reject,Reject,Reject,Reject,Reject,5,47,Female,NA,"Some college, but no degree",Working full-time,No,Yes,NA,"I'm willing to take risks in some instances, not in others. It's not an across the board kind of thing.",5d59d1c4f6a63300198681e8,death,missing,gone,delete,sadness,lost money to my attorney,lost something around my house,lost my car to a flood,lost my temper at my child,lost out on a raise at work,associations,loss,Female
2024-07-23 16:38:57,2024-07-23 16:41:50,173,6439db560a5e06fd3451c47c,Reject,Reject,Reject,Reject,Reject,Reject,Reject,3,53,Male,NA,Bachelor’s degree,Working full-time,Yes,Yes,NA,NA,6439db560a5e06fd3451c47c,sadness,anixous,unnerving,confusing,hurtful,i lost my grandmother,i lost my iphone,i lost my keys,i lost my kids at disney,i lost my wallet,situations,loss,Male
2024-07-23 16:38:58,2024-07-23 16:41:55,176,5fd94f726feb8e20eb117d61,Accept,Accept,Reject,Reject,Reject,Reject,Reject,4,28,Female,NA,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Working full-time,No,Yes,NA,NA,5fd94f726feb8e20eb117d61,Less of,Change,Sadness,Grief,Less privilege,Financial,Client,Friendship,Food,Phone,situations,loss,Female
2024-07-23 16:33:53,2024-07-23 16:43:00,547,6629529b608e9c6b2b22a11a,Reject,Reject,Accept,Accept,Accept,Reject,Reject,3,53,Female,NA,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Retired,No,Yes,NA,NA,6629529b608e9c6b2b22a11a,grief,failure,endings,replacement (how to / can you replace something lost),decline,stock market,economy (costs more $ for goods/services than before),hope (in American politics and policies),weight,I don't have a 5th,associations,loss,Female
2024-07-23 16:38:41,2024-07-23 16:43:38,297,6634e030d19afecb4e333021,Accept,Accept,Accept,Accept,Accept,Reject,Reject,7,34,Female,NA,"Some college, but no degree",Working full-time,No,Yes,NA,NA,6634e030d19afecb4e333021,Death,Job,Game,Friend,Time,Father,Grandfather,Dog,Livestock,Time,associations,loss,Female
2024-07-23 16:38:00,2024-07-23 16:43:40,339,65dfa0eb8559652ab54e2cbe,Accept,Accept,Accept,Accept,Reject,Reject,Reject,8,41,Female,NA,Bachelor’s degree,Working full-time,No,Yes,NA,NA,65dfa0eb8559652ab54e2cbe,grief,sadness,death,broken,gone,sunset beach,saturday night,civic,tv,neighbor,situations,loss,Female
2024-07-23 16:36:29,2024-07-23 16:51:53,924,663fc269d9432a0949e57e5c,Accept,Accept,Reject,Reject,Reject,Reject,Reject,3,18,Female,NA,High school diploma or GED,Working part-time,No,Yes,NA,NA,663fc269d9432a0949e57e5c,lost,missing,misplaced,passed away,gone,"I had been wearing a ring for several months, it was handmade for me and I liked it a lot. Unfortunately, I took it off and misplaced it, and have not been able to find it.","I purchased clothing off of a website, that I was not fully aware of. It turned out to be a scam and I lost some money over it and was not able to get a refund as I missed the refund period.","I was applying for colleges and had my dream school set as UGA, unfortunately I did not get accepted, and I felt I had a loss of opportunity from that","I was in a strong friend group for a while, but near the end of our senior year of high school we had arguments that caused a few of us to not be friends again. I consider our friendships ending a loss.","After struggling with heart and lung issues for several years, my grandfather passed in surgery at the beginning of the year",situations,loss,Female
2024-08-04 11:54:20,2024-08-04 11:57:04,164,5a1efc2b517dfb00013dd370,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2,34,Male,NA,Bachelor’s degree,Working full-time,No,Yes,NA,NA,5a1efc2b517dfb00013dd370,Minus,Subtract,Bad,Negative,Poor,Time,Friend,Teammate,TV Show,Money,associations,losses,Male
2024-08-04 11:54:28,2024-08-04 11:57:06,158,6653c6edc7ad86c23e2753c3,Accept,Accept,Reject,Reject,Reject,Reject,Reject,6,25,Male,NA,Bachelor’s degree,Working part-time,No,Yes,NA,N/A,6653c6edc7ad86c23e2753c3,money,time,life,love,peace,no,no,no,no,no,associations,loss,Male
2024-08-04 11:54:45,2024-08-04 11:59:26,281,661018860325072b217ffb49,Accept,Reject,Reject,Reject,Reject,Reject,Reject,1,56,Female,NA,Bachelor’s degree,Working full-time,No,Yes,NA,NA,661018860325072b217ffb49,behind,not winning,did not prepare,hard,defeat,A card game,online game,na,na,na,associations,losing,Female
2024-08-04 11:54:45,2024-08-04 11:59:32,287,5a68c8ec63394a000155cbb9,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1,48,Female,NA,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Working full-time,No,Yes,NA,"I didn't have 5 loses, so I just put n/a for the leftover blanks. I hope that is sufficient.",5a68c8ec63394a000155cbb9,death,sadness,depression,shock,disbelief,"I lost my favorite cat, Suki, to cancer.",I lost a student to a tragic accident.,n/a,n/a,n/a,situations,loss,Female
2024-08-04 11:53:44,2024-08-04 12:00:15,391,65ebb9f12199a9b6fcaaa544,Accept,Accept,Accept,Accept,Reject,Reject,Reject,6,42,Female,NA,"Some college, but no degree",Working part-time,No,Yes,NA,NA,65ebb9f12199a9b6fcaaa544,Misplace,Death of someone you love,Brain confusion,Defeat,No Gain,My cousin passed away,My son lost his baseball tournament,My son lost his starting position,I lost my mind a few times haha,I lost my cell phone for several days,situations,losing,Female
2024-08-04 11:58:04,2024-08-04 12:00:39,155,616f0b4cde85d60d1d2cb938,Accept,Accept,Accept,Accept,Reject,Reject,Reject,8,24,Male,NA,Bachelor’s degree,Working full-time,No,Yes,NA,NA,616f0b4cde85d60d1d2cb938,heartbreak,sadness,lonely,depressed,tough,My roomates left,I lost a friend due to disagreement,I lost some money,One of our calves died,I lost some sleep,situations,losses,Male
2024-08-04 11:58:20,2024-08-04 12:01:21,181,5dd49430ed3649477fe10ec8,Accept,Accept,Accept,Reject,Reject,Reject,Reject,5,47,Female,NA,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Working full-time,No,Yes,NA,NA,5dd49430ed3649477fe10ec8,feeling empty,not having something,not able to find something,grieving something,not able to see or touch someone,bankruptcy,job change,child moved out,break up of relationship,income,situations,loss,Female
2024-08-04 11:56:19,2024-08-04 12:01:23,304,612538f5cb45152a3bb260c8,Reject,Reject,Reject,Reject,Reject,Reject,Reject,4,29,Female,NA,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Working full-time,No,Yes,NA,NA,612538f5cb45152a3bb260c8,Sports,People,Friends,Belongings,Pets,Favorite sports team lost a game,Loss of a credit card,Loss of a car,Loss of AirPods,Loss of clothing,associations,losses,Female
2024-08-04 11:59:31,2024-08-04 12:01:55,143,5ba16cc388ec69000112a59b,Reject,Reject,Reject,Reject,Reject,Reject,Reject,0,31,Female,NA,"Some college, but no degree",Working full-time,No,Yes,NA,NA,5ba16cc388ec69000112a59b,slipping away,sand in hourglass,death,missing out,flame being extinguished,death of pet,friend moving away,death of grandmother,car getting totalled,laid off from job,associations,loss,Female
2024-08-04 11:58:23,2024-08-04 12:02:02,218,5cc1e9161758c700138de977,Reject,Reject,Reject,Reject,Reject,Reject,Reject,0,25,Female,NA,"Some college, but no degree",Other,No,Yes,NA,NA,5cc1e9161758c700138de977,money,respect,dignity,pride,establishment,ebay auctions,games,people,time,money,associations,losing,Female
2024-08-04 12:00:17,2024-08-04 12:02:49,151,60fcd30a799dc7683188ff01,Accept,Accept,Accept,Accept,Reject,Reject,Reject,4,21,Female,NA,"Some college, but no degree",Student,No,Yes,NA,NA,60fcd30a799dc7683188ff01,grief,death,bad,growth,pain,Losing a race,Getting injured,Failing an exam,Losing another race,Having a bad race,situations,loss,Female
2024-08-04 12:00:44,2024-08-04 12:04:58,253,665f25fe0ac00efbeac64c5f,Accept,Accept,Reject,Reject,Reject,Reject,Reject,6,37,Female,NA,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Working full-time,No,Yes,NA,N/a,665f25fe0ac00efbeac64c5f,Games,Death,Stock market,Profitability,Life,Death of a pet,Family game night,Death of family friend,N/a,N/a,associations,losses,Female
2024-08-04 12:02:08,2024-08-04 12:06:00,232,640251127760d333fdfa7bb8,Accept,Accept,Reject,Reject,Reject,Reject,Reject,3,51,Male,NA,Bachelor’s degree,Working full-time,No,Yes,NA,NA,640251127760d333fdfa7bb8,Death,Longing,Depression,Missing,Regret,Friend passed away,Cat passed away,Friend moved away,Neighbor moved away,Cousin moved away,situations,losses,Male
2024-08-04 12:01:33,2024-08-04 12:06:14,280,6685a90d35aa9fd426c50c51,Accept,Reject,Reject,Reject,Reject,Reject,Reject,4,48,Female,NA,"Some college, but no degree",Working full-time,No,Yes,NA,NA,6685a90d35aa9fd426c50c51,Death,Divorce end of a relationship,Stock market crash,misplacing an item,scammed,Death,Loss of a friendship,losing money,Losing oppurtunity to promote,Losing my car,associations,losing,Female
2024-08-04 12:03:38,2024-08-04 12:06:42,184,5d23ac573e72cb0001a4dfc2,Accept,Accept,Reject,Accept,Reject,Reject,Reject,7,42,Male,NA,Bachelor’s degree,Working full-time,No,Yes,NA,NA,5d23ac573e72cb0001a4dfc2,failed,disappointed,try harder,unprepared,sad,game of cards,soccer game,grant opportunity,missed deadline,mobile game,associations,losing,Male
2024-08-04 11:57:23,2024-08-04 12:07:04,580,6658af3c2fa709a56841439c,Accept,Accept,Reject,Reject,Reject,Reject,Reject,5,39,Female,NA,Bachelor’s degree,Working part-time,No,Yes,NA,NA,6658af3c2fa709a56841439c,grief,sadness,feelings,learning,crying,Time with my kids,Time with my husband,"""Friends""","Not 12 months ago, but I lost my best friend and it always feels like it happened yesterday.","Lost my mother in law, but not 12 months ago",situations,losses,Female
2024-08-04 12:03:30,2024-08-04 12:07:44,253,669003b2799d852ce0c04690,Accept,Accept,Reject,Reject,Reject,Reject,Reject,6,37,Female,NA,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Working full-time,No,Yes,NA,NA,669003b2799d852ce0c04690,Sad,Lonely,Empty,Avoid,Gone,Lost my job,My mom moved away,Lost money,I lost a good friend,I lost a shirt I like,situations,loss,Female
2024-08-04 12:03:33,2024-08-04 12:08:01,268,5f5452df72345118f58d187b,Reject,Reject,Reject,Reject,Reject,Reject,Reject,0,60,Male,NA,"Some college, but no degree",Retired,No,Yes,NA,NA,5f5452df72345118f58d187b,the lack of something,having and then not having something,something being taken away,a misplaced item or object,the death of a loved one,the loss of contact with my son,the loss of trust with my brother,the loss of my favorite kind of muffin,the loss of my car keys,the loss of my old insurance company due to rising rates,situations,loss,Male
2024-08-04 12:03:52,2024-08-04 12:08:53,300,6642509a6b2b677499d5cbda,Accept,Accept,Accept,Accept,Reject,Reject,Reject,6,46,Female,NA,High school diploma or GED,Other,No,Yes,NA,NA,6642509a6b2b677499d5cbda,Keys,Car,Purse,Dog,Makeup,Friend,Place to live,Job,Money,Boyfriend,situations,losses,Female
2024-08-04 12:05:15,2024-08-04 12:09:35,259,666c7ff3cb01f81efd18805c,Accept,Accept,Accept,Reject,Reject,Reject,Reject,5,20,Male,NA,Bachelor’s degree,Working part-time,No,Yes,NA,NA,666c7ff3cb01f81efd18805c,money,friends,dignity,attention,stuff,I lost contact with some of my family members,I lost some of my stuff when moving out of my old place,I lost one of my rings and had to purchase a new one,I lost a game of pickleball,I lost money when paying for different bills,situations,losses,Male
2024-08-04 12:04:10,2024-08-04 12:09:38,328,6693c372b95ec129ef267de1,Accept,Accept,Accept,Accept,Accept,Reject,Reject,5,24,Female,NA,High school diploma or GED,Unemployed and looking for work,No,Yes,NA,NA,6693c372b95ec129ef267de1,unsure,not winning,upset,confused,unable to be found,death of a friend,death of a family member,unable to find a hoodie,misreading directions,not winning a game,associations,loss,Female
2024-08-04 12:04:39,2024-08-04 12:10:34,355,6413770a8806b38cc9e06486,Accept,Accept,Reject,Reject,Reject,Reject,Reject,3,22,Female,NA,High school diploma or GED,Other,No,Yes,NA,NA,6413770a8806b38cc9e06486,Grief,Depression,Envy,Loneliness,Poorly,Financial loss,Friendship loss,Opportunities lost,N/A,N/A,associations,losses,Female
2024-08-04 12:05:51,2024-08-04 12:12:12,381,609f228c91118f1242805f43,Accept,Accept,Reject,Reject,Reject,Reject,Reject,4,55,Female,NA,Associates or technical degree,Working part-time,No,Yes,NA,NA,609f228c91118f1242805f43,Missing someone/something,No longer having possession of something,Inability to do something,Experiencing a death,Reduction in money,Having to put my cat down - losing her from my life.,Losing money from having fewer clients in the past year.,Losing sleep from stress.,Losing the ability to breathe correctly due to having long covid about a year ago.,Losing time in working harder to get new clients in order to pay my bills.,situations,losing,Female
2024-08-04 12:06:25,2024-08-04 12:12:33,368,668694fa5cc160b72055a095,Accept,Accept,Reject,Reject,Reject,Reject,Reject,3,35,Female,NA,Bachelor’s degree,A homemaker or stay-at-home parent,No,Yes,NA,NA,668694fa5cc160b72055a095,Failure,Defeat,Lesser,Unqualified,Lacking,Game,Keys,Phone,Paperwork,Information,associations,losing,Female
2024-08-04 12:04:02,2024-08-04 12:12:36,513,664d98d862ba39499fa571e0,Accept,Accept,Accept,Accept,Accept,Reject,Reject,6,37,Female,NA,Bachelor’s degree,Working full-time,No,Yes,NA,NA,664d98d862ba39499fa571e0,Death,Sports,Race,Competition,Sad,Death of a family member,Job application,Promotion,Declining health,Lottery,associations,loss,Female
