word,text,cluster,cluster_name,frequency,group_dim_1,group_dim_2,orig
Environmental health losses,group_2643,6,Detriment,1,-2.6900451557348077,0.8241114965223092,Papers
Environmental health losses.,group_2643,6,Detriment,1,-2.6900451557348077,0.8241114965223092,Papers
Environmental land losses,group_2649,2,Financial,1,-2.696718468255919,0.9686795157222787,Papers
Environmental losses,group_2649,2,Financial,1,-2.696718468255919,0.9686795157222787,Papers
Environmental natural losses.,group_2649,2,Financial,1,-2.696718468255919,0.9686795157222787,Papers
"Environmental, Economic, Social",group_2693,2,Financial,1,-2.389113035219123,1.491845098191075,Papers
"Environmental, Ecosystem, Non-use losses",group_2649,2,Financial,1,-2.696718468255919,0.9686795157222787,Papers
"Environmental, cultural, social.",group_2693,2,Financial,1,-2.389113035219123,1.491845098191075,Papers
"Environmental, industrial, residential.",group_2719,2,Financial,1,-2.433321465293738,1.3284397198234443,Papers
Epistemic and aleatory,group_2597,2,Financial,1,-3.134837930125447,0.9476514100865358,Papers
Epistemic utility losses.,group_2597,2,Financial,1,-3.134837930125447,0.9476514100865358,Papers
Erroneous decision making losses.,group_2703,2,Financial,1,-3.0729998749271363,0.901297160866162,Papers
Error cost losses,group_2688,2,Financial,1,-3.4942294148279602,1.2131603757260463,Papers
Error probabilities losses,group_2688,2,Financial,1,-3.4942294148279602,1.2131603757260463,Papers
Eschatological and psychological losses.,group_1950,6,Detriment,1,-1.8528763252970437,-0.8218330626889679,Papers
Estimated risk losses,group_2674,2,Financial,1,-3.3826915210988506,1.675140451139082,Papers
Estimation and prediction losses.,group_2664,2,Financial,1,-3.5653864491990985,1.2330937281708776,Papers
Estimation and uncertainty losses.,group_2664,2,Financial,1,-3.5653864491990985,1.2330937281708776,Papers
Estimation risk losses.,group_2674,2,Financial,1,-3.3826915210988506,1.675140451139082,Papers
Excluded losses.,group_2691,2,Financial,1,-3.265816946313765,1.5783348937267028,Papers
Existence losses.,group_2743,2,Financial,1,-3.2831140704839434,1.1624161277471907,Papers
Existence value loss.,group_2743,2,Financial,1,-3.2831140704839434,1.1624161277471907,Papers
Expected Loss,group_2592,2,Financial,1,-3.444588177605037,1.7144602030250307,Papers
Expected Opportunity Loss,group_2524,2,Financial,1,-3.153740653462327,1.4287946226613488,Papers
Expected and perceived losses.,group_2593,2,Financial,1,-3.2277024729798125,1.1265526759244868,Papers
Expected and signaling losses.,group_2641,2,Financial,1,-3.4747968587774043,1.5857727269859752,Papers
Expected and square error.,group_2731,2,Financial,1,-3.547387113298452,1.3025810875780202,Papers
Expected average losses,group_2592,2,Financial,1,-3.444588177605037,1.7144602030250307,Papers
Expected cost-plus-loss,group_2641,2,Financial,1,-3.4747968587774043,1.5857727269859752,Papers
Expected decision-outcome losses.,group_2594,2,Financial,1,-3.3049915970858104,1.455542904395412,Papers
Expected discounted losses.,group_2641,2,Financial,2,-3.4747968587774043,1.5857727269859752,Papers
Expected distance losses.,group_1412,6,Detriment,1,-2.019832229720499,0.5988250397916257,Papers
Expected failure costs,group_2783,2,Financial,1,-3.4932474808810188,1.7709799133514108,Papers
Expected financial crop loss.,group_2261,2,Financial,1,-2.8126079390902836,1.1080850186402338,Papers
Expected financial losses,group_2592,2,Financial,1,-3.444588177605037,1.7144602030250307,Papers
Expected financial losses.,group_2592,2,Financial,5,-3.444588177605037,1.7144602030250307,Papers
Expected human lives,group_1148,7,Separation,1,-1.706968861153522,-2.5354637677269287,Papers
Expected loss reduction,group_2641,2,Financial,1,-3.4747968587774043,1.5857727269859752,Papers
"Expected loss, Fatalities.",group_2606,2,Financial,1,-2.8941469902249874,1.023193234879534,Papers
"Expected loss, Information loss",group_2642,6,Detriment,1,-2.6615176897120065,0.3629292981494916,Papers
"Expected loss, Regret loss.",group_1740,6,Detriment,1,-2.323314602413181,0.23695502463633947,Papers
Expected loss.,group_2592,2,Financial,3,-3.444588177605037,1.7144602030250307,Papers
Expected losses,group_2592,2,Financial,1,-3.444588177605037,1.7144602030250307,Papers
Expected losses in decision-making,group_2594,2,Financial,1,-3.3049915970858104,1.455542904395412,Papers
"Expected losses, Opportunity losses.",group_2524,2,Financial,1,-3.153740653462327,1.4287946226613488,Papers
Expected losses.,group_2592,2,Financial,5,-3.444588177605037,1.7144602030250307,Papers
Expected market losses,group_2592,2,Financial,1,-3.444588177605037,1.7144602030250307,Papers
Expected monetary loss,group_2592,2,Financial,1,-3.444588177605037,1.7144602030250307,Papers
Expected monetary losses,group_2592,2,Financial,1,-3.444588177605037,1.7144602030250307,Papers
Expected opportunity losses.,group_2524,2,Financial,1,-3.153740653462327,1.4287946226613488,Papers
Expected posterior losses,group_2664,2,Financial,1,-3.5653864491990985,1.2330937281708776,Papers
Expected posterior losses.,group_2664,2,Financial,1,-3.5653864491990985,1.2330937281708776,Papers
Expected security losses.,group_205,6,Detriment,1,-1.9273177342732506,0.15200065526420525,Papers
Expected trial losses.,group_2528,2,Financial,1,-3.4095958584468846,1.612598583172261,Papers
Expected utility loss,group_2628,2,Financial,1,-3.2770561809091703,1.8157957211862343,Papers
Expected utility loss.,group_2628,2,Financial,1,-3.2770561809091703,1.8157957211862343,Papers
Expected utility losses,group_2628,2,Financial,6,-3.2770561809091703,1.8157957211862343,Papers
Expected utility losses.,group_2628,2,Financial,4,-3.2770561809091703,1.8157957211862343,Papers
Expected welfare losses.,group_2611,2,Financial,1,-2.746612790189369,1.2284396956185397,Papers
Experiential losses.,group_147,6,Detriment,1,-2.265385616893603,-0.43357342761091267,Papers
External performance losses,group_1678,2,Financial,1,-3.0462518813485167,1.2351005316758692,Papers
Extinction risk loss.,group_2680,6,Detriment,1,-2.710603263076229,0.7736917495991412,Papers
Fear of catastrophic losses.,group_1021,6,Detriment,1,-1.2395158690458685,-0.4776455026797276,Papers
Fear of custody loss,group_2767,4,Emotional Turmoil,1,-1.3447183125762554,-0.88909030023773294,Papers
Fear of losing children.,group_2767,4,Emotional Turmoil,1,-1.3447183125762554,-0.88909030023773294,Papers
Fear of loss.,group_1021,6,Detriment,1,-1.2395158690458685,-0.4776455026797276,Papers
Fetal loss.,group_2656,7,Separation,1,-1.4241724490139882,-2.624201351319799,Papers
Fictitious financial losses.,group_263,2,Financial,1,-3.1556534278242028,1.974623968314589,Papers
Financial,group_96,2,Financial,1,-2.3784470392138504,2.532567060152037,Papers
Financial Economic,group_2696,2,Financial,1,-2.3635875037680383,1.965397907015537,Papers
Financial Loss,group_263,2,Financial,1,-3.1556534278242028,1.974623968314589,Papers
Financial Loss Aversion,group_2591,2,Financial,2,-3.3934687419145853,1.3703805976257488,Papers
Financial Losses,group_263,2,Financial,3,-3.1556534278242028,1.974623968314589,Papers
Financial Market Losses,group_15,2,Financial,1,-3.0938178975454456,2.412596493287388,Papers
Financial Opportunistic,group_2766,2,Financial,1,-2.3290554433961907,2.2608108736327788,Papers
Financial Property Human,group_2681,2,Financial,2,-2.275376635520643,2.3228301562695375,Papers
Financial Risk Losses,group_48,2,Financial,1,-3.1418229618266835,2.0308237930448354,Papers
Financial Security Losses,group_263,2,Financial,1,-3.1556534278242028,1.974623968314589,Papers
Financial Strategic,group_2689,2,Financial,1,-2.448622917890624,2.3360637287555215,Papers
Financial Time Labour,group_2695,2,Financial,1,-2.327897407100167,2.5445573256835483,Papers
Financial Yield Culling,group_2687,2,Financial,1,-3.403882261374217,1.6635540635450041,Papers
Financial accounting losses.,group_348,2,Financial,1,-3.1731242524638983,1.9956610729370086,Papers
Financial and Agency losses.,group_2702,2,Financial,1,-3.178415876943041,1.7294650604902586,Papers
Financial and Autonomy,group_1704,6,Detriment,2,-1.8820530723403532,0.6763043121443532,Papers
Financial and Data,group_2640,2,Financial,1,-2.329166034989298,2.2069615572161703,Papers
Financial and Economic Losses,group_2253,2,Financial,1,-2.8359632609975023,1.3893507693052465,Papers
Financial and Environmental,group_2604,2,Financial,2,-2.3738282574608682,1.7776299019719084,Papers
Financial and Hazard.,group_1399,2,Financial,1,-2.4194957004952786,2.274496074043713,Papers
Financial and Health,group_2596,2,Financial,1,-2.3420492769594423,1.873612558496382,Papers
Financial and Health Losses,group_646,6,Detriment,1,-2.845170985895785,-0.14980307624648775,Papers
Financial and Human,group_2602,2,Financial,2,-2.2759147484887263,2.2026338452502072,Papers
Financial and Human.,group_2602,2,Financial,1,-2.2759147484887263,2.2026338452502072,Papers
Financial and Insurance,group_1399,2,Financial,1,-2.4194957004952786,2.274496074043713,Papers
Financial and Non-Financial Losses,group_263,2,Financial,1,-3.1556534278242028,1.974623968314589,Papers
Financial and Non-financial.,group_2720,2,Financial,1,-2.3422473061053766,2.3520272409610268,Papers
Financial and Operational,group_2640,2,Financial,1,-2.329166034989298,2.2069615572161703,Papers
Financial and Opportunity,group_2620,2,Financial,5,-2.1577798384697306,2.015339584037542,Papers
Financial and Opportunity Losses,group_2524,2,Financial,6,-3.153740653462327,1.4287946226613488,Papers
Financial and Opportunity.,group_2620,2,Financial,2,-2.1577798384697306,2.015339584037542,Papers
Financial and Organizational,group_2640,2,Financial,1,-2.329166034989298,2.2069615572161703,Papers
Financial and Product Liability.,group_1399,2,Financial,1,-2.4194957004952786,2.274496074043713,Papers
Financial and Productivity Losses,group_2631,2,Financial,1,-2.7106611580414866,1.2425502482122213,Papers
Financial and Productivity.,group_2626,2,Financial,1,-2.2662236734128025,1.9123627898998836,Papers
Financial and Regulatory,group_2706,2,Financial,1,-2.312079684202436,2.1619055697646092,Papers
Financial and Social,group_2615,2,Financial,1,-2.276644587103641,1.7140255442168124,Papers
Financial and Temporal Losses,group_2630,2,Financial,1,-3.200753464426249,1.5227582859065951,Papers
Financial and Time,group_2695,2,Financial,2,-2.327897407100167,2.5445573256835483,Papers
Financial and Utility Losses,group_2628,2,Financial,1,-3.2770561809091703,1.8157957211862343,Papers
Financial and ambiguous losses,group_2679,2,Financial,1,-3.3703296354766774,1.2911691663329772,Papers
Financial and autonomy.,group_1704,6,Detriment,1,-1.8820530723403532,0.6763043121443532,Papers
Financial and behavioral losses.,group_2593,2,Financial,1,-3.2277024729798125,1.1265526759244868,Papers
Financial and caregiving losses.,group_2647,2,Financial,1,-3.104321651036301,1.046091615688883,Papers
Financial and cognitive,group_2004,2,Financial,1,-2.35599221796609,1.661792244874932,Papers
Financial and cognitive losses.,group_2639,6,Detriment,1,-2.5910637423058436,0.10667080722640639,Papers
Financial and cognitive.,group_2004,2,Financial,4,-2.35599221796609,1.661792244874932,Papers
Financial and consecutive losses,group_2733,2,Financial,1,-3.4410504635041876,1.4464754065852545,Papers
Financial and data,group_2640,2,Financial,1,-2.329166034989298,2.2069615572161703,Papers
Financial and disease-related losses.,group_646,6,Detriment,1,-2.845170985895785,-0.14980307624648775,Papers
Financial and ecological,group_2604,2,Financial,1,-2.3738282574608682,1.7776299019719084,Papers
Financial and economic.,group_2696,2,Financial,2,-2.3635875037680383,1.965397907015537,Papers
Financial and emotional,group_2602,2,Financial,1,-2.2759147484887263,2.2026338452502072,Papers
Financial and emotional losses,group_2647,2,Financial,1,-3.104321651036301,1.046091615688883,Papers
Financial and emotional losses.,group_2647,2,Financial,6,-3.104321651036301,1.046091615688883,Papers
Financial and emotional.,group_2602,2,Financial,2,-2.2759147484887263,2.2026338452502072,Papers
Financial and employment losses.,group_2625,2,Financial,1,-2.3164758653297923,1.5146575985945798,Papers
Financial and environmental losses.,group_2649,2,Financial,1,-2.696718468255919,0.9686795157222787,Papers
Financial and environmental.,group_2604,2,Financial,3,-2.3738282574608682,1.7776299019719084,Papers
Financial and functional.,group_2651,2,Financial,1,-2.316814708377152,2.2806890345458846,Papers
Financial and health,group_2596,2,Financial,1,-2.3420492769594423,1.873612558496382,Papers
Financial and health losses,group_646,6,Detriment,1,-2.845170985895785,-0.14980307624648775,Papers
Financial and health losses.,group_646,6,Detriment,1,-2.845170985895785,-0.14980307624648775,Papers
Financial and health.,group_2596,2,Financial,7,-2.3420492769594423,1.873612558496382,Papers
Financial and human losses.,group_2606,2,Financial,3,-2.8941469902249874,1.023193234879534,Papers
Financial and implicit losses.,group_2659,2,Financial,1,-3.2824475822285333,1.6485403170929038,Papers
Financial and informational.,group_2640,2,Financial,1,-2.329166034989298,2.2069615572161703,Papers
Financial and investment,group_96,2,Financial,1,-2.3784470392138504,2.532567060152037,Papers
Financial and judicial.,group_2706,2,Financial,1,-2.312079684202436,2.1619055697646092,Papers
Financial and lifeline losses.,group_263,2,Financial,1,-3.1556534278242028,1.974623968314589,Papers
Financial and long-term.,group_2651,2,Financial,1,-2.316814708377152,2.2806890345458846,Papers
Financial and material,group_2567,2,Financial,1,-2.3368689424457685,2.3845313076811676,Papers
Financial and material losses,group_263,2,Financial,1,-3.1556534278242028,1.974623968314589,Papers
Financial and operational losses,group_2111,2,Financial,1,-3.1938999234797434,1.7394688483275706,Papers
Financial and opportunity,group_2620,2,Financial,1,-2.1577798384697306,2.015339584037542,Papers
Financial and opportunity losses,group_2524,2,Financial,1,-3.153740653462327,1.4287946226613488,Papers
Financial and opportunity losses.,group_2524,2,Financial,22,-3.153740653462327,1.4287946226613488,Papers
Financial and opportunity.,group_2620,2,Financial,3,-2.1577798384697306,2.015339584037542,Papers
Financial and partnership losses.,group_263,2,Financial,1,-3.1556534278242028,1.974623968314589,Papers
Financial and perceived losses.,group_2593,2,Financial,1,-3.2277024729798125,1.1265526759244868,Papers
Financial and personal.,group_2602,2,Financial,1,-2.2759147484887263,2.2026338452502072,Papers
Financial and physical,group_2567,2,Financial,1,-2.3368689424457685,2.3845313076811676,Papers
Financial and physical losses.,group_263,2,Financial,3,-3.1556534278242028,1.974623968314589,Papers
Financial and physical.,group_2567,2,Financial,1,-2.3368689424457685,2.3845313076811676,Papers
Financial and physiological.,group_2602,2,Financial,1,-2.2759147484887263,2.2026338452502072,Papers
Financial and potential,group_2620,2,Financial,2,-2.1577798384697306,2.015339584037542,Papers
Financial and potential losses.,group_2595,2,Financial,1,-3.371636964555904,1.687661545599382,Papers
Financial and potential.,group_2620,2,Financial,2,-2.1577798384697306,2.015339584037542,Papers
Financial and probabilistic losses,group_2652,2,Financial,2,-3.503714640626656,1.3542430256201525,Papers
Financial and probabilistic losses.,group_2652,2,Financial,3,-3.503714640626656,1.3542430256201525,Papers
Financial and probabilistic.,group_2734,2,Financial,3,-2.6288692564668876,2.127430341041691,Papers
Financial and property,group_2681,2,Financial,1,-2.275376635520643,2.3228301562695375,Papers
Financial and property.,group_2681,2,Financial,1,-2.275376635520643,2.3228301562695375,Papers
Financial and psychological,group_2602,2,Financial,3,-2.2759147484887263,2.2026338452502072,Papers
Financial and psychological losses.,group_2647,2,Financial,1,-3.104321651036301,1.046091615688883,Papers
Financial and psychological.,group_2602,2,Financial,1,-2.2759147484887263,2.2026338452502072,Papers
